Date,1d,1w,2w,3w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,18m,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,30y,40y,50y
01/04/2022,0.695,0.695036,0.695114,0.695134,0.695208,0.822816,0.920925,1.00652,1.10688,1.20355,1.28083,1.36547,1.4478,1.51074,1.57102,1.63446,1.9004,2.03442,2.04017,1.97351,1.90585,1.83515,1.77194,1.72724,1.69403,1.67053,1.63453,1.58728,1.52403,1.47453,1.43253,1.34053,1.24753
04/04/2022,0.695,0.695043,0.695097,0.695136,0.695196,0.836554,0.92924,1.0056,1.10621,1.19254,1.2724,1.35729,1.43051,1.50089,1.55881,1.61351,1.87633,2.00433,1.99967,1.92564,1.85011,1.77684,1.71107,1.66356,1.62904,1.60554,1.56754,1.51829,1.45104,1.40154,1.36054,1.27104,1.18054
05/04/2022,0.6915,0.691543,0.691589,0.691635,0.691694,0.840485,0.936582,1.01282,1.11058,1.20175,1.29026,1.36937,1.44837,1.51958,1.58039,1.64002,1.91946,2.05982,2.06451,1.99805,1.93059,1.86024,1.79789,1.75303,1.72118,1.69868,1.65868,1.60618,1.53918,1.48968,1.44868,1.35668,1.26468
06/04/2022,0.6915,0.691543,0.691589,0.691635,0.701199,0.841598,0.939007,1.0217,1.10926,1.20064,1.28615,1.36824,1.44781,1.51729,1.57903,1.64181,1.92873,2.07441,2.08991,2.02865,1.9694,1.90539,1.84839,1.80664,1.77738,1.75838,1.72038,1.67013,1.60188,1.55088,1.50838,1.41188,1.31538
07/04/2022,0.6915,0.691543,0.691589,0.691635,0.727229,0.845735,0.944379,1.02397,1.11299,1.20183,1.28102,1.36178,1.44511,1.51001,1.57306,1.64649,1.9375,2.08583,2.10723,2.04402,1.9808,1.91682,1.85984,1.81861,1.78938,1.76988,1.73588,1.68963,1.62638,1.57788,1.53788,1.44588,1.35388
08/04/2022,0.6915,0.691565,0.691586,0.691633,0.728367,0.850396,0.947252,1.02158,1.11223,1.20725,1.28137,1.36155,1.4429,1.51086,1.57493,1.64775,1.94191,2.09212,2.11961,2.06518,2.00924,1.94665,1.89106,1.84996,1.82087,1.80287,1.77087,1.72725,1.66862,1.622,1.58287,1.49437,1.40487
11/04/2022,0.6915,0.689317,0.68922,0.689206,0.746562,0.866996,0.965932,1.04439,1.13515,1.2248,1.30605,1.38795,1.4669,1.54457,1.6087,1.67334,1.98663,2.14568,2.18732,2.1372,2.08408,2.02602,1.97395,1.93539,1.90883,1.89183,1.85883,1.81433,1.75183,1.70383,1.66283,1.57283,1.48183
12/04/2022,0.6915,0.688634,0.688437,0.688402,0.754714,0.867432,0.970144,1.04951,1.13594,1.22383,1.30658,1.3755,1.45428,1.52759,1.59047,1.65562,1.95762,2.10719,2.13906,2.0933,2.04453,1.98702,1.93552,1.89751,1.8715,1.855,1.82325,1.77975,1.7185,1.67075,1.63,1.538,1.445
13/04/2022,0.691,0.691043,0.691089,0.691135,0.77311,0.887935,0.995307,1.08301,1.16185,1.25056,1.33051,1.40057,1.47806,1.54801,1.61036,1.67659,1.96979,2.11262,2.14423,2.0978,2.04738,1.99117,1.94095,1.90399,1.87903,1.86453,1.83453,1.79153,1.72953,1.68028,1.63853,1.54453,1.44953
14/04/2022,0.691,0.691022,0.691078,0.691128,0.797146,0.89363,1.00495,1.09367,1.17976,1.27443,1.35662,1.43325,1.51938,1.58773,1.65171,1.71998,2.02249,2.16375,2.19646,2.152,2.10354,2.04856,2.00008,1.96409,1.94011,1.92661,1.89961,1.85911,1.79861,1.75061,1.70961,1.61961,1.52811
18/04/2022,0.691,0.691043,0.691089,0.764499,0.835018,0.93617,1.03562,1.12447,1.21326,1.30497,1.39455,1.46587,1.54524,1.62141,1.68312,1.74979,2.04839,2.17415,2.19646,2.152,2.10354,2.04856,2.00008,1.96409,1.94011,1.92661,1.89961,1.85911,1.79861,1.75061,1.70961,1.61961,1.52811
19/04/2022,0.691,0.691043,0.691089,0.762355,0.830815,0.930181,1.03212,1.12239,1.21229,1.30585,1.39777,1.47132,1.5537,1.6327,1.69666,1.76603,2.07486,2.22342,2.26225,2.2218,2.17635,2.12488,2.07991,2.04844,2.02796,2.01546,1.99146,1.95371,1.89296,1.84396,1.80046,1.71046,1.61946
20/04/2022,0.691,0.691043,0.691089,0.774599,0.837286,0.929018,1.03365,1.13131,1.21436,1.30409,1.39093,1.46552,1.54552,1.62057,1.68323,1.75323,2.05698,2.20392,2.23769,2.18905,2.13642,2.07985,2.03128,1.99621,1.97415,1.96015,1.93315,1.89265,1.83015,1.77965,1.73515,1.64415,1.55215
21/04/2022,0.691,0.691042,0.691088,0.812853,0.896662,0.999001,1.12314,1.23453,1.33305,1.43121,1.52188,1.60313,1.6887,1.75918,1.82069,1.88932,2.18039,2.31708,2.32923,2.27177,2.21031,2.14758,2.09285,2.05387,2.0279,2.0104,1.9739,1.9239,1.8509,1.7929,1.7424,1.6414,1.5404
22/04/2022,0.691,0.690952,0.713905,0.813346,0.877579,0.975186,1.09193,1.20022,1.30443,1.41089,1.50111,1.58714,1.67386,1.74973,1.81317,1.88809,2.17797,2.319,2.33294,2.26654,2.19713,2.12831,2.06898,2.02515,1.99532,1.97682,1.93882,1.88682,1.81182,1.75207,1.69982,1.59482,1.49082
25/04/2022,0.691,0.692927,0.775391,0.844104,0.885395,0.990326,1.08375,1.19017,1.29316,1.38074,1.46897,1.55404,1.61914,1.69197,1.74713,1.80438,2.06034,2.18313,2.18856,2.1281,2.06713,2.00403,1.95042,1.91131,1.88571,1.86821,1.83421,1.78621,1.71721,1.66221,1.61521,1.51271,1.41021
26/04/2022,0.691,0.689252,0.792036,0.85379,0.890905,0.990817,1.08574,1.1924,1.29115,1.38033,1.47335,1.54972,1.61615,1.68519,1.73865,1.79478,2.03072,2.13974,2.13072,2.07202,2.01332,1.95097,1.89712,1.85752,1.83092,1.81392,1.78192,1.73467,1.66642,1.61242,1.56592,1.46442,1.36292
27/04/2022,0.691,0.690648,0.813697,0.868443,0.901354,0.993749,1.08623,1.19964,1.28744,1.37489,1.46583,1.54228,1.61038,1.67561,1.72751,1.78427,2.01772,2.12923,2.12378,2.0676,2.01141,1.95432,1.90572,1.86963,1.84754,1.83404,1.80179,1.75491,1.68729,1.63391,1.58804,1.48904,1.39004
28/04/2022,0.691,0.689616,0.835836,0.884638,0.918271,1.01067,1.10516,1.22126,1.31598,1.40543,1.49708,1.57622,1.65291,1.71588,1.76917,1.8266,2.06684,2.17937,2.17591,2.11782,2.06372,2.0083,1.96138,1.92695,1.90503,1.89253,1.86253,1.81753,1.75053,1.69778,1.65253,1.56003,1.46503
29/04/2022,0.691,0.734845,0.862816,0.905536,0.933171,1.03077,1.12482,1.24282,1.34477,1.44166,1.53151,1.61283,1.68879,1.75418,1.81154,1.86853,2.11109,2.22536,2.22218,2.16366,2.10713,2.05162,2.00561,1.9726,1.95208,1.93808,1.90808,1.86308,1.79708,1.74408,1.70008,1.60708,1.51358
02/05/2022,0.691,0.902878,0.945343,0.959561,0.970535,1.07616,1.15747,1.28447,1.38138,1.47003,1.56729,1.64431,1.71481,1.7769,1.83739,1.89209,2.12609,2.23368,2.22218,2.16366,2.10713,2.05162,2.00561,1.9726,1.95208,1.93808,1.90808,1.86308,1.79708,1.74408,1.70008,1.60708,1.51358
03/05/2022,0.6905,0.907714,0.951296,0.965887,0.977148,1.08425,1.16665,1.29707,1.39687,1.48828,1.59039,1.67119,1.74505,1.80842,1.87032,1.92655,2.16746,2.27926,2.27196,2.20865,2.14734,2.08831,2.03878,2.00326,1.98023,1.96473,1.93273,1.88485,1.81298,1.75785,1.70973,1.61273,1.51573
04/05/2022,0.6905,0.948235,0.969801,0.977052,0.982419,1.08091,1.15876,1.28634,1.39222,1.48715,1.58999,1.67603,1.75667,1.82116,1.88095,1.93855,2.18827,2.30347,2.2982,2.23196,2.16871,2.10884,2.05797,2.02134,1.99772,1.98222,1.94822,1.89722,1.82472,1.76647,1.71622,1.61822,1.52122
05/05/2022,0.942,0.942082,0.942168,0.942253,0.942387,1.03248,1.10309,1.21138,1.30862,1.40014,1.48281,1.56534,1.63906,1.70215,1.76283,1.81922,2.06554,2.18601,2.20296,2.15116,2.10336,2.05608,2.0178,1.99027,1.97425,1.96575,1.94225,1.90175,1.83875,1.785,1.73975,1.64675,1.55225
06/05/2022,0.9405,0.940568,0.94066,0.940748,0.940871,1.03569,1.11713,1.2158,1.31242,1.39913,1.4834,1.56779,1.64159,1.70746,1.77349,1.83674,2.08028,2.19673,2.21905,2.17874,2.13993,2.09828,2.06462,2.04122,2.02882,2.02282,2.00482,1.96832,1.91082,1.85807,1.81282,1.71782,1.62282
09/05/2022,0.9405,0.940582,0.940667,0.940752,0.940874,1.04829,1.11538,1.21133,1.30544,1.38081,1.4596,1.53808,1.60656,1.66689,1.73213,1.78241,2.00708,2.10783,2.12664,2.10314,2.07765,2.04415,2.01565,1.9959,1.98565,1.98365,1.97265,1.9399,1.88415,1.8334,1.78965,1.69515,1.59865
10/05/2022,0.9405,0.940582,0.940667,0.940753,0.940874,1.04625,1.11578,1.21358,1.29669,1.3707,1.44783,1.51975,1.58676,1.64618,1.70866,1.75976,1.97934,2.07601,2.09662,2.06328,2.02843,1.98776,1.95209,1.92816,1.91424,1.90724,1.89274,1.85924,1.80424,1.75324,1.70924,1.61424,1.51824
11/05/2022,0.9405,0.940582,0.940667,0.940752,0.940898,1.05206,1.12778,1.2229,1.30923,1.3834,1.45644,1.52798,1.59705,1.65332,1.70861,1.7602,1.97898,2.07086,2.08594,2.05692,2.0264,1.98964,1.95788,1.93612,1.92436,1.92036,1.91036,1.88361,1.83486,1.78911,1.74936,1.65936,1.56636
12/05/2022,0.9405,0.940582,0.940667,0.940801,0.940886,1.05316,1.12879,1.21905,1.30809,1.38761,1.45197,1.52441,1.58962,1.64379,1.698,1.74657,1.94323,2.01957,2.00397,1.95987,1.91628,1.86885,1.82643,1.79625,1.77708,1.76708,1.75608,1.73083,1.68658,1.64308,1.60508,1.51508,1.42208
13/05/2022,0.9405,0.940568,0.940661,0.940785,0.940871,1.05928,1.14551,1.22845,1.32043,1.39925,1.46673,1.53867,1.60065,1.65318,1.70776,1.75852,1.94799,2.02779,2.01571,1.975,1.9353,1.89207,1.85435,1.82712,1.81089,1.80389,1.79239,1.76714,1.72239,1.67789,1.63889,1.55089,1.45989
16/05/2022,0.9405,0.940582,0.940667,0.940752,0.940874,1.08186,1.16345,1.25354,1.35049,1.42621,1.4959,1.56711,1.62877,1.68002,1.73598,1.7814,1.97092,2.05263,2.04071,1.99476,1.94981,1.90408,1.86335,1.83488,1.8179,1.8099,1.7999,1.77565,1.7274,1.6819,1.6419,1.5519,1.4599
17/05/2022,0.9405,0.940581,0.940667,0.940752,0.951439,1.11047,1.21148,1.32647,1.4247,1.51388,1.59832,1.67245,1.74185,1.79883,1.8595,1.91204,2.12223,2.21382,2.20418,2.15702,2.11036,2.05766,2.01045,1.97775,1.95704,1.94454,1.92704,1.89554,1.84354,1.79279,1.74754,1.65254,1.55754
18/05/2022,0.9405,0.940581,0.940667,0.940752,0.980761,1.11391,1.21932,1.32966,1.43053,1.51934,1.60012,1.67539,1.74798,1.80288,1.85851,1.90975,2.11673,2.20505,2.19081,2.13454,2.07927,2.0225,1.97124,1.93573,1.91272,1.89922,1.88172,1.85022,1.80022,1.75272,1.71022,1.61422,1.51722
19/05/2022,0.9405,0.940581,0.940715,0.940752,0.981526,1.11728,1.22268,1.32697,1.43043,1.52551,1.59827,1.67602,1.7467,1.80184,1.85948,1.9109,2.1178,2.20509,2.18742,2.13201,2.07759,2.01989,1.96868,1.93247,1.91027,1.89577,1.87727,1.84502,1.79527,1.74902,1.70777,1.61127,1.51127
20/05/2022,0.9405,0.940568,0.940698,0.940747,0.983308,1.12472,1.2408,1.33865,1.44453,1.54047,1.61886,1.69773,1.76766,1.82389,1.88471,1.94081,2.1444,2.23311,2.22224,2.16731,2.11387,2.05528,2.00318,1.96634,1.9425,1.9285,1.9105,1.8795,1.8305,1.7865,1.7475,1.6535,1.5565
23/05/2022,0.9405,0.940581,0.940667,0.940752,1.01403,1.14202,1.25278,1.3613,1.46662,1.55888,1.64183,1.72139,1.79397,1.85129,1.91605,1.96851,2.18145,2.27386,2.2712,2.22162,2.17404,2.11925,2.07096,2.03667,2.01588,2.00388,1.98638,1.95538,1.90588,1.86013,1.81888,1.72488,1.62688
24/05/2022,0.9405,0.940582,0.940667,0.940752,1.01374,1.11903,1.21968,1.3236,1.40734,1.49484,1.58162,1.64324,1.70879,1.76031,1.81674,1.86572,2.05417,2.13781,2.14345,2.1014,2.05935,2.0092,1.96456,1.93391,1.91476,1.90626,1.89576,1.87176,1.82826,1.78651,1.74926,1.66126,1.56826
25/05/2022,0.9405,0.940582,0.940667,0.940752,1.03689,1.12552,1.2306,1.33182,1.41832,1.50803,1.59468,1.66055,1.7324,1.78552,1.8387,1.88823,2.07692,2.15882,2.16017,2.12471,2.08725,2.04127,2.00029,1.97131,1.95483,1.94883,1.93983,1.91783,1.87883,1.83933,1.80383,1.71683,1.62483
26/05/2022,0.9405,0.94063,0.940667,0.940752,1.04615,1.14221,1.2547,1.35715,1.4495,1.54812,1.62928,1.6998,1.77215,1.82708,1.88307,1.93335,2.1222,2.20675,2.21201,2.18101,2.1485,2.10675,2.06899,2.04299,2.02899,2.02449,2.01699,1.99636,1.95924,1.92036,1.88549,1.80249,1.71249
27/05/2022,0.9405,0.940609,0.94066,0.955113,1.04795,1.14424,1.26841,1.36143,1.45207,1.54868,1.63075,1.70458,1.77568,1.83121,1.88937,1.94476,2.12732,2.20795,2.20324,2.16744,2.13014,2.08274,2.04084,2.0107,1.99255,1.98555,1.97655,1.95455,1.91955,1.88255,1.84955,1.77255,1.68655
30/05/2022,0.9405,0.940581,0.940667,1.00281,1.08806,1.175,1.30318,1.41155,1.50352,1.59857,1.68383,1.76226,1.83319,1.89638,1.95336,2.00986,2.19932,2.2793,2.27225,2.22655,2.18036,2.13177,2.08917,2.05932,2.04148,2.03498,2.02473,2.00235,1.96573,1.92835,1.89398,1.81398,1.72798
31/05/2022,0.9405,0.940581,0.940667,1.0165,1.08937,1.17334,1.30576,1.41216,1.50545,1.6031,1.69193,1.77686,1.85121,1.92209,1.98183,2.04536,2.25639,2.35196,2.36649,2.32529,2.28508,2.24185,2.20463,2.17865,2.16467,2.16117,2.15367,2.13417,2.10067,2.06692,2.03517,1.95617,1.87117
01/06/2022,0.9405,0.940541,0.940647,1.02808,1.09374,1.17204,1.30524,1.4223,1.50949,1.61279,1.71752,1.79873,1.88014,1.96245,2.02858,2.09186,2.32612,2.4357,2.45338,2.40447,2.35257,2.29837,2.24816,2.21396,2.19176,2.17876,2.16576,2.14138,2.10101,2.06288,2.02776,1.94776,1.86176
02/06/2022,0.9405,0.940581,1.02705,1.09915,1.14251,1.21817,1.33723,1.44973,1.5467,1.64408,1.74407,1.83131,1.91103,1.98833,2.06013,2.12177,2.35269,2.44417,2.46365,2.41218,2.35771,2.30222,2.25073,2.21525,2.19176,2.17876,2.16576,2.14138,2.10101,2.06288,2.02776,1.94776,1.86176
03/06/2022,0.9405,0.940581,1.02705,1.09915,1.14251,1.21817,1.33723,1.44973,1.5467,1.64408,1.74407,1.83131,1.91103,1.98833,2.06013,2.12177,2.35269,2.44417,2.46365,2.41218,2.35771,2.30222,2.25073,2.21525,2.19176,2.17876,2.16576,2.14138,2.10101,2.06288,2.02776,1.94776,1.86176
06/06/2022,0.9405,0.940581,1.02473,1.09489,1.13709,1.21168,1.33198,1.45002,1.55268,1.65543,1.76052,1.85222,1.9367,2.0182,2.09346,2.15778,2.40574,2.52449,2.55577,2.51197,2.46216,2.40838,2.3606,2.32632,2.30455,2.29205,2.27305,2.2423,2.19455,2.15155,2.11205,2.02955,1.94405
07/06/2022,0.9405,0.940581,1.04362,1.10552,1.14275,1.21088,1.33329,1.45169,1.55035,1.65731,1.77006,1.856,1.93972,2.03116,2.09365,2.15971,2.40139,2.51661,2.53882,2.48868,2.43155,2.3706,2.31866,2.28122,2.25627,2.24177,2.21927,2.18327,2.13177,2.08402,2.04077,1.95677,1.86677
08/06/2022,0.9405,0.940581,1.07134,1.12954,1.16456,1.23034,1.35901,1.48931,1.58395,1.6916,1.80256,1.89275,1.97729,2.06765,2.1313,2.19999,2.44249,2.55825,2.58065,2.52787,2.4686,2.40847,2.35633,2.31894,2.29406,2.27956,2.25656,2.22081,2.16906,2.12181,2.08056,1.99556,1.90956
09/06/2022,0.9405,0.940581,1.10145,1.15518,1.19225,1.25888,1.39511,1.5342,1.64153,1.75613,1.87131,1.97049,2.05848,2.1509,2.22056,2.29292,2.54886,2.66501,2.69486,2.63871,2.57507,2.51274,2.45842,2.4201,2.39428,2.37878,2.35078,2.30853,2.24528,2.19103,2.14278,2.05578,1.96778
10/06/2022,0.9405,0.991519,1.14451,1.19562,1.22871,1.30522,1.45329,1.59707,1.72023,1.85212,1.97539,2.08785,2.18725,2.28881,2.37017,2.45576,2.72877,2.85435,2.88521,2.81674,2.73827,2.66091,2.59455,2.54693,2.51232,2.48832,2.44632,2.39382,2.31632,2.25582,2.20432,2.10732,2.01432
13/06/2022,0.9405,1.13067,1.20209,1.226,1.24046,1.33309,1.44992,1.60742,1.74197,1.86432,2.00566,2.12734,2.2326,2.34128,2.441,2.5256,2.84703,2.99269,3.02635,2.94889,2.85592,2.77006,2.7002,2.64784,2.60848,2.58048,2.53548,2.47798,2.39648,2.33298,2.27948,2.17998,2.08548
14/06/2022,0.9405,1.17232,1.21881,1.23441,1.24388,1.33936,1.4701,1.6372,1.7735,1.90465,2.05136,2.1617,2.26164,2.36546,2.45738,2.54025,2.83838,2.96973,2.98262,2.91717,2.84372,2.77,2.71527,2.67405,2.64583,2.62783,2.58833,2.53408,2.45533,2.39433,2.34283,2.24333,2.14883
15/06/2022,0.9405,1.22964,1.25388,1.26207,1.26708,1.35814,1.49063,1.66743,1.79582,1.92496,2.06637,2.17865,2.27551,2.37752,2.45213,2.52652,2.76553,2.86207,2.8425,2.78656,2.73161,2.67014,2.62067,2.58645,2.56423,2.55073,2.52073,2.47548,2.40223,2.34348,2.29273,2.19873,2.10673
16/06/2022,1.198,1.1955,1.19542,1.19549,1.19565,1.30944,1.47171,1.67718,1.83743,1.99097,2.14258,2.2689,2.3711,2.47535,2.55641,2.63354,2.87233,2.95633,2.92056,2.85129,2.78351,2.71363,2.65474,2.61235,2.58396,2.56496,2.53546,2.48821,2.41796,2.36146,2.31296,2.21746,2.12396
17/06/2022,1.198,1.19639,1.1959,1.19582,1.19588,1.30674,1.47433,1.65838,1.8311,2.00402,2.14958,2.28178,2.38811,2.49639,2.58723,2.67762,2.94046,3.03366,2.98868,2.89777,2.81137,2.72954,2.66271,2.61363,2.57955,2.55705,2.52605,2.47805,2.40905,2.35355,2.30605,2.20805,2.10805
20/06/2022,1.193,1.19063,1.19056,1.19063,1.19076,1.34634,1.4978,1.68679,1.86738,2.02129,2.17903,2.31658,2.42582,2.53707,2.63526,2.71435,2.98363,3.08581,3.05071,2.96753,2.88885,2.81339,2.75293,2.70846,2.679,2.662,2.6345,2.59,2.529,2.4785,2.436,2.342,2.2455
21/06/2022,1.194,1.19166,1.19159,1.19166,1.19179,1.34699,1.50671,1.69672,1.87332,2.03212,2.19493,2.32191,2.42851,2.53878,2.63299,2.71385,2.97777,3.08193,3.05243,2.98103,2.91362,2.84467,2.79072,2.75226,2.72681,2.71281,2.68881,2.64856,2.59181,2.54231,2.50081,2.40831,2.31481
22/06/2022,1.194,1.19175,1.19169,1.19176,1.19189,1.33819,1.4946,1.67581,1.83187,1.97918,2.12576,2.24712,2.34459,2.44732,2.5211,2.59275,2.80843,2.8877,2.84755,2.78465,2.72876,2.66768,2.61861,2.58529,2.56397,2.55197,2.53247,2.49434,2.43672,2.38859,2.34547,2.25297,2.16147
23/06/2022,1.194,1.19183,1.19177,1.19184,1.19201,1.33603,1.48537,1.65018,1.80209,1.93896,2.06733,2.17834,2.26316,2.34738,2.41083,2.46862,2.62845,2.67517,2.62064,2.56348,2.51533,2.4595,2.41317,2.3811,2.36102,2.35202,2.34052,2.31077,2.26152,2.21752,2.18002,2.09002,1.99902
24/06/2022,1.194,1.19256,1.19213,1.19207,1.19214,1.34127,1.50327,1.64378,1.79718,1.95201,2.06274,2.17823,2.26678,2.35171,2.41997,2.48299,2.64504,2.69471,2.6413,2.57721,2.52412,2.46883,2.42303,2.39174,2.37245,2.36295,2.34945,2.31707,2.2662,2.22007,2.17945,2.09145,2.00145
27/06/2022,1.194,1.19188,1.19183,1.1919,1.19204,1.38228,1.52881,1.67836,1.84282,1.98099,2.10387,2.22202,2.31194,2.40037,2.47893,2.53543,2.7112,2.76781,2.72827,2.66554,2.61181,2.55657,2.51083,2.48034,2.46285,2.45485,2.44235,2.4111,2.36035,2.31485,2.27485,2.18585,2.09485
28/06/2022,1.197,1.19485,1.1948,1.19488,1.19501,1.3958,1.5538,1.70395,1.86984,2.01379,2.15392,2.27222,2.3681,2.4644,2.54858,2.61395,2.82217,2.8923,2.86374,2.79612,2.7345,2.67319,2.62338,2.58807,2.56576,2.55526,2.53876,2.50251,2.44576,2.39726,2.35426,2.25876,2.16326
29/06/2022,1.1955,1.19343,1.19339,1.19346,1.1936,1.38405,1.53952,1.68587,1.83744,1.97522,2.10527,2.21941,2.31514,2.40449,2.48507,2.54918,2.74015,2.80166,2.77581,2.71327,2.65474,2.5946,2.54595,2.51131,2.49017,2.47967,2.46567,2.43242,2.37917,2.33367,2.29367,2.19667,2.09867
30/06/2022,1.196,1.19395,1.1939,1.19398,1.1941,1.38792,1.54885,1.68749,1.84007,1.97271,2.09162,2.19651,2.28627,2.36188,2.43076,2.48537,2.62123,2.65578,2.61605,2.5655,2.51796,2.46506,2.42216,2.39326,2.37686,2.37036,2.36236,2.33649,2.29161,2.24824,2.20986,2.11586,2.01986
01/07/2022,1.195,1.19366,1.19327,1.19323,1.19331,1.38697,1.54917,1.66808,1.81523,1.95353,2.05527,2.14851,2.23707,2.30209,2.35595,2.40107,2.48983,2.49653,2.42425,2.36598,2.31371,2.26145,2.21919,2.19043,2.17417,2.16867,2.16767,2.1468,2.10992,2.07105,2.03617,1.94617,1.85317
04/07/2022,1.195,1.19302,1.19298,1.19306,1.19321,1.4229,1.5867,1.71985,1.87972,2.01334,2.1357,2.23288,2.31608,2.38982,2.45332,2.4991,2.60616,2.61767,2.54798,2.49198,2.44797,2.39847,2.35897,2.33322,2.31997,2.31497,2.31022,2.28972,2.25147,2.21172,2.17497,2.08047,1.98347
05/07/2022,1.195,1.19304,1.193,1.19308,1.20769,1.4252,1.58978,1.73074,1.86598,1.99358,2.101,2.18739,2.2641,2.32996,2.38541,2.42777,2.51468,2.51308,2.43227,2.37495,2.32763,2.27609,2.23456,2.20752,2.19299,2.18749,2.18749,2.17386,2.14424,2.10736,2.07349,1.98199,1.88349
06/07/2022,1.195,1.19308,1.19304,1.19312,1.24622,1.42643,1.59123,1.72537,1.86212,1.98911,2.09285,2.17979,2.25859,2.32677,2.37768,2.42016,2.51954,2.52596,2.442,2.38358,2.33715,2.28569,2.24422,2.21826,2.2053,2.2013,2.2028,2.19455,2.1678,2.13305,2.1003,2.0123,1.9183
07/07/2022,1.195,1.19304,1.19301,1.19309,1.25076,1.44636,1.62639,1.76562,1.9165,2.0562,2.15502,2.24331,2.33566,2.39668,2.45493,2.50259,2.62543,2.6373,2.5477,2.47562,2.41554,2.35513,2.30472,2.27305,2.25539,2.24639,2.24189,2.22789,2.19439,2.15614,2.11989,2.03089,1.93589
08/07/2022,1.193,1.1917,1.19131,1.19128,1.25048,1.45081,1.6425,1.77183,1.9228,2.06491,2.1733,2.2675,2.36472,2.43141,2.49864,2.55598,2.70813,2.74055,2.66377,2.59335,2.53193,2.47046,2.421,2.38854,2.37058,2.36308,2.35758,2.34133,2.30708,2.26758,2.23008,2.13708,2.04108
11/07/2022,1.193,1.19112,1.19109,1.19117,1.29405,1.47388,1.65437,1.79107,1.93186,2.05821,2.16947,2.25332,2.32918,2.39626,2.45816,2.50383,2.63667,2.66191,2.58423,2.51926,2.46429,2.40493,2.35557,2.32371,2.30685,2.30135,2.29985,2.28585,2.25235,2.21635,2.18235,2.09335,1.99785
12/07/2022,1.193,1.19116,1.19113,1.19121,1.30599,1.47165,1.6573,1.80457,1.92642,2.04953,2.14985,2.22637,2.29638,2.35537,2.40643,2.44533,2.54114,2.55016,2.45623,2.39534,2.34845,2.29763,2.25631,2.23174,2.22117,2.21867,2.22667,2.22317,2.20567,2.17867,2.15267,2.07517,1.98767
13/07/2022,1.193,1.19109,1.19106,1.19114,1.35166,1.50253,1.70954,1.86649,2.00473,2.13845,2.24289,2.32432,2.39899,2.46227,2.50923,2.54722,2.63261,2.62832,2.51376,2.43855,2.38134,2.32261,2.27588,2.2454,2.22992,2.22442,2.22642,2.21792,2.19442,2.16392,2.13442,2.05842,1.97442
14/07/2022,1.193,1.19101,1.19097,1.19105,1.37481,1.54537,1.75957,1.91842,2.07138,2.22994,2.33919,2.43047,2.51087,2.57553,2.62547,2.66439,2.74888,2.73905,2.6032,2.51662,2.45104,2.38362,2.32821,2.29179,2.27088,2.26038,2.25438,2.24238,2.22038,2.19038,2.16038,2.07738,1.98638
15/07/2022,1.193,1.19171,1.19133,1.21503,1.36832,1.53007,1.76024,1.91087,2.05998,2.21529,2.32912,2.42078,2.50652,2.56526,2.61768,2.65925,2.74474,2.73732,2.59925,2.51014,2.44203,2.3781,2.32617,2.29199,2.27331,2.26531,2.26631,2.26331,2.25031,2.22831,2.20331,2.12631,2.03831
18/07/2022,1.193,1.19114,1.19112,1.28495,1.41372,1.58407,1.77748,1.94143,2.09663,2.23945,2.36547,2.45505,2.53091,2.59455,2.64894,2.68642,2.77611,2.77264,2.65062,2.56489,2.50017,2.43606,2.38394,2.34858,2.32872,2.32172,2.32272,2.31897,2.30422,2.28147,2.25572,2.17772,2.09072
19/07/2022,1.194,1.19216,1.19214,1.30829,1.42836,1.58838,1.78826,1.96427,2.10111,2.24946,2.37343,2.46481,2.54504,2.61005,2.66468,2.70578,2.80778,2.80758,2.68408,2.60396,2.54234,2.48278,2.43522,2.40316,2.3861,2.3786,2.3796,2.3781,2.3646,2.3431,2.3186,2.2396,2.1536
20/07/2022,1.194,1.19224,1.19222,1.3224,1.44098,1.57921,1.76759,1.93351,2.0721,2.21741,2.33671,2.42775,2.50982,2.57743,2.62705,2.66641,2.76029,2.75789,2.63621,2.54964,2.48307,2.42041,2.36875,2.33309,2.31343,2.30693,2.30693,2.30743,2.29693,2.27493,2.24893,2.17243,2.08493
21/07/2022,1.194,1.19225,1.19223,1.34551,1.45113,1.59637,1.77515,1.93375,2.07522,2.22238,2.33067,2.41842,2.49775,2.56115,2.61083,2.64842,2.73129,2.7223,2.58909,2.49576,2.42142,2.35375,2.29608,2.25641,2.23274,2.22374,2.22324,2.22087,2.20499,2.17787,2.14674,2.06424,1.97674
22/07/2022,1.194,1.19286,1.22356,1.358,1.44494,1.58674,1.75291,1.89192,2.02072,2.14866,2.24787,2.32447,2.39468,2.4418,2.48364,2.51556,2.57646,2.5594,2.43184,2.35035,2.28886,2.22836,2.18287,2.15037,2.13488,2.13288,2.13888,2.14113,2.13538,2.11513,2.08988,2.01288,1.92588
25/07/2022,1.194,1.19232,1.32286,1.43181,1.50231,1.65579,1.79583,1.94445,2.08522,2.19028,2.29514,2.36597,2.42279,2.4692,2.50785,2.53423,2.58573,2.56172,2.43063,2.34768,2.28573,2.226,2.17928,2.1483,2.13333,2.13083,2.13783,2.14958,2.15233,2.13858,2.11783,2.04783,1.96583
